timestamp_ms,fenster,popup_erkannt,radius,fisch_gefunden,fisch_x,fisch_y,distanz_zum_ring,im_ring,klick_gesendet,zyklus_pause,latenz_ms,fisch_speed_px_s
51001,816x639,1,64,0,,,,0,0,0.08,,
51128,816x639,1,64,0,,,,0,0,0.08,,
51168,816x639,1,64,0,,,,0,0,0.08,,
51247,816x639,1,64,0,,,,0,0,0.08,,
51345,816x639,0,,0,,,,0,0,0.08,,
51403,816x639,0,,0,,,,0,0,0.08,,
51465,816x639,0,,0,,,,0,0,0.08,,
51561,816x639,0,,0,,,,0,0,0.08,,
51677,816x639,0,,0,,,,0,0,0.08,,
51724,816x639,0,,0,,,,0,0,0.08,,
51845,816x639,0,,0,,,,0,0,0.08,,
51901,816x639,0,,0,,,,0,0,0.08,,
